customer_id,country,completed_revenue,completed_orders,units_sold,average_order_value,first_order_date,last_order_date,revenue_rank
14160,United Kingdom,8421.47,7,4661,1203.07,2010-01-10,2010-04-08,350
14057,United Kingdom,8408.84,22,6485,382.22,2009-12-03,2011-11-16,351
13206,United Kingdom,8377.32,13,7155,644.41,2009-12-07,2010-11-04,352
17611,United Kingdom,8371.98,28,5356,299.0,2009-12-01,2011-12-02,353
14676,United Kingdom,8356.79,12,8792,696.4,2010-03-10,2011-11-08,354
12643,France,8350.42,12,4785,695.87,2010-04-07,2011-08-03,355
12637,France,8340.31,12,4284,695.03,2010-06-14,2011-10-03,356
15034,United Kingdom,8313.4,14,4788,593.81,2010-05-11,2011-11-24,357
15998,United Kingdom,8308.34,16,5372,519.27,2009-12-01,2011-11-03,358
17686,United Kingdom,8296.81,9,3583,921.87,2010-06-24,2011-12-02,359
14030,United Kingdom,8262.29,20,4350,413.11,2009-12-10,2011-11-21,360
12720,Germany,8260.67,30,6317,275.36,2010-07-21,2011-12-07,361
14525,United Kingdom,8240.64,17,5235,484.74,2009-12-13,2011-11-20,362
17365,United Kingdom,8224.98,15,8056,548.33,2010-02-01,2011-11-27,363
13381,United Kingdom,8224.37,12,5125,685.36,2009-12-01,2011-11-08,364
14056,United Kingdom,8214.65,23,4273,357.16,2011-02-28,2011-12-08,365
14395,United Kingdom,8208.01,20,4072,410.4,2010-04-18,2011-12-07,366
13139,United Kingdom,8202.98,8,4614,1025.37,2010-09-28,2011-11-23,367
13426,United Kingdom,8167.38,22,4868,371.24,2009-12-09,2011-12-09,368
15544,United Kingdom,8162.43,20,7019,408.12,2010-01-28,2011-11-30,369
16672,United Kingdom,8134.94,20,2832,406.75,2011-03-18,2011-12-07,370
13869,United Kingdom,8111.57,10,4358,811.16,2010-01-17,2011-08-08,371
17593,United Kingdom,8095.8,11,5607,735.98,2009-12-04,2011-12-06,372
17426,United Kingdom,8077.77,13,5187,621.37,2010-02-17,2011-12-01,373
16767,United Kingdom,8073.8,15,7121,538.25,2010-04-28,2011-11-09,374
16670,United Kingdom,8030.15,20,4534,401.51,2009-12-10,2011-11-23,375
16556,United Kingdom,8012.58,17,4353,471.33,2009-12-07,2011-10-04,376
15299,United Kingdom,7991.54,10,5453,799.15,2010-01-12,2011-10-03,377
12428,Finland,7956.46,9,3536,884.05,2011-03-01,2011-11-14,378
14159,United Kingdom,7938.01,20,6593,396.9,2009-12-03,2011-11-20,379
16303,United Kingdom,7928.27,7,3859,1132.61,2010-03-18,2011-11-14,380
12867,United Kingdom,7913.29,13,7939,608.71,2009-12-16,2011-11-13,381
14291,United Kingdom,7904.1,23,6146,343.66,2009-12-09,2011-12-08,382
17085,United Kingdom,7891.41,28,3603,281.84,2009-12-06,2011-08-08,383
13871,United Kingdom,7885.85,17,3502,463.87,2009-12-20,2011-11-17,384
12757,Portugal,7857.1,13,2402,604.39,2011-05-12,2011-11-24,385
15622,United Kingdom,7852.61,17,4091,461.92,2010-03-04,2011-10-27,386
14282,United Kingdom,7849.66,25,5478,313.99,2010-02-15,2011-12-06,387
15046,United Kingdom,7812.39,25,4701,312.5,2010-01-14,2011-11-30,388
17091,United Kingdom,7811.1,19,3845,411.11,2009-12-16,2011-12-07,389
16592,United Kingdom,7807.91,28,5504,278.85,2009-12-18,2011-12-05,390
15581,United Kingdom,7794.59,38,3146,205.12,2009-12-02,2011-08-11,391
17409,United Kingdom,7793.51,10,4089,779.35,2009-12-11,2011-06-08,392
17238,United Kingdom,7783.1,32,3720,243.22,2009-12-01,2011-12-07,393
14800,United Kingdom,7774.32,17,6967,457.31,2010-09-30,2011-10-23,394
17730,United Kingdom,7773.8,20,5300,388.69,2010-04-29,2011-12-06,395
17739,United Kingdom,7730.59,18,2335,429.48,2009-12-07,2011-11-28,396
13534,United Kingdom,7720.9,35,3869,220.6,2010-07-07,2011-12-07,397
14688,United Kingdom,7713.57,28,5580,275.48,2010-09-09,2011-12-02,398
13137,United Kingdom,7712.7,16,4294,482.04,2010-07-25,2011-11-29,399
17696,United Kingdom,7679.59,27,5891,284.43,2009-12-10,2011-11-01,400
14175,United Kingdom,7678.88,8,3009,959.86,2010-03-22,2011-10-11,401
13141,United Kingdom,7668.58,17,5169,451.09,2009-12-09,2011-09-16,402
15301,United Kingdom,7603.44,17,4290,447.26,2010-09-15,2011-10-20,403
14145,United Kingdom,7600.05,7,1655,1085.72,2010-04-08,2011-10-24,404
13709,United Kingdom,7591.75,18,4130,421.76,2010-01-11,2011-12-06,405
13373,United Kingdom,7587.19,6,4263,1264.53,2009-12-06,2011-10-10,406
12841,United Kingdom,7540.68,40,5414,188.52,2010-07-08,2011-12-05,407
15179,United Kingdom,7491.92,13,5416,576.3,2009-12-03,2011-11-21,408
12429,Denmark,7485.91,8,3344,935.74,2010-06-11,2011-11-30,409
13815,Germany,7475.74,8,5381,934.47,2010-02-12,2011-11-17,410
16242,United Kingdom,7474.4,14,3955,533.89,2010-03-15,2011-12-01,411
17602,United Kingdom,7451.13,14,5936,532.22,2010-03-30,2011-12-07,412
17690,United Kingdom,7448.1,20,3126,372.41,2010-02-03,2011-11-09,413
16570,United Kingdom,7434.31,20,4292,371.72,2010-03-30,2011-11-24,414
14243,United Kingdom,7431.05,17,3687,437.12,2010-08-20,2011-12-01,415
13082,United Kingdom,7335.75,21,8466,349.32,2009-12-22,2011-08-05,416
16253,United Kingdom,7310.15,7,6061,1044.31,2009-12-08,2011-10-04,417
17965,United Kingdom,7240.98,29,4525,249.69,2009-12-14,2011-11-02,418
16729,United Kingdom,7239.92,21,5783,344.76,2011-04-12,2011-11-01,419
14092,United Kingdom,7229.45,24,3606,301.23,2009-12-16,2011-12-02,420
17231,United Kingdom,7197.04,25,3738,287.88,2009-12-07,2011-11-27,421
16745,United Kingdom,7194.3,17,6735,423.19,2011-02-01,2011-09-14,422
12712,Germany,7193.66,21,2349,342.56,2009-12-09,2011-11-11,423
13451,United Kingdom,7190.92,11,5268,653.72,2010-03-21,2011-11-13,424
15950,United Kingdom,7180.71,10,3384,718.07,2010-01-26,2011-11-08,425
14841,United Kingdom,7163.0,14,4164,511.64,2009-12-02,2011-10-17,426
13983,United Kingdom,7108.45,21,4157,338.5,2009-12-09,2011-11-10,427
15521,United Kingdom,7106.69,16,4516,444.17,2010-01-05,2011-10-30,428
17769,United Kingdom,7103.08,17,3176,417.83,2010-01-19,2011-11-27,429
14113,United Kingdom,7092.61,16,3439,443.29,2009-12-08,2011-12-06,430
16938,United Kingdom,7043.18,9,5084,782.58,2010-02-17,2011-12-01,431
13183,United Kingdom,7036.18,15,4027,469.08,2010-03-14,2011-12-02,432
17975,United Kingdom,7028.83,24,2271,292.87,2010-08-06,2011-11-24,433
13831,United Kingdom,7023.58,18,2557,390.2,2009-12-10,2011-11-23,434
12662,Germany,6988.02,20,3581,349.4,2010-04-01,2011-12-09,435
16717,United Kingdom,6986.23,14,3226,499.02,2009-12-07,2011-11-16,436
13552,United Kingdom,6978.92,22,2654,317.22,2010-02-19,2011-10-04,437
15674,United Kingdom,6948.23,13,3648,534.48,2009-12-08,2011-09-27,438
16265,United Kingdom,6935.17,12,3214,577.93,2010-10-28,2011-11-30,439
16187,United Kingdom,6911.44,15,5048,460.76,2011-02-28,2011-11-08,440
13520,Switzerland,6909.4,11,3289,628.13,2009-12-17,2011-10-12,441
12749,United Kingdom,6897.36,9,2360,766.37,2010-07-06,2011-12-06,442
18231,United Kingdom,6880.97,28,2923,245.75,2010-01-10,2011-05-31,443
16170,United Kingdom,6869.0,20,6056,343.45,2010-02-18,2011-10-20,444
16456,United Kingdom,6862.91,13,3725,527.92,2010-03-29,2011-09-01,445
15129,United Kingdom,6860.18,23,4002,298.27,2010-04-08,2011-10-20,446
16401,United Kingdom,6849.15,23,6035,297.79,2010-06-02,2011-12-08,447
12613,Germany,6835.07,10,4163,683.51,2009-12-14,2011-10-13,448
12417,Spain,6816.91,20,2890,340.85,2009-12-06,2011-12-06,449
12830,United Kingdom,6814.64,6,9848,1135.77,2011-06-21,2011-11-02,450
16145,United Kingdom,6805.44,19,5270,358.18,2010-05-04,2011-12-01,451
15413,United Kingdom,6798.72,5,2694,1359.74,2009-12-01,2010-01-17,452
15750,United Kingdom,6797.19,18,4593,377.62,2009-12-01,2011-12-07,453
14401,United Kingdom,6795.9,22,6401,308.9,2009-12-14,2011-12-05,454
13993,United Kingdom,6775.71,19,2135,356.62,2009-12-03,2011-10-28,455
14702,United Kingdom,6754.22,29,3073,232.9,2009-12-10,2011-12-08,456
18118,United Kingdom,6733.22,29,3417,232.18,2010-11-23,2011-11-29,457
14562,United Kingdom,6729.4,26,2604,258.82,2010-02-07,2011-12-06,458
17838,United Kingdom,6722.9,13,4149,517.15,2010-03-19,2011-11-13,459
12779,Poland,6722.27,14,3641,480.16,2009-12-03,2011-11-02,460
14461,United Kingdom,6713.5,13,3027,516.42,2010-01-18,2011-07-14,461
15321,United Kingdom,6709.73,12,3653,559.14,2010-02-03,2011-09-30,462
14844,United Kingdom,6702.43,10,4369,670.24,2010-04-12,2011-10-07,463
13734,United Kingdom,6701.64,4,303,1675.41,2010-04-16,2010-07-19,464
14388,United Kingdom,6701.0,16,4360,418.81,2010-01-20,2011-11-29,465
12913,United Kingdom,6700.86,13,3232,515.45,2009-12-01,2011-12-05,466
16497,United Kingdom,6695.28,23,3050,291.1,2009-12-03,2011-10-21,467
13384,United Kingdom,6680.83,11,4142,607.35,2010-07-27,2011-11-09,468
17700,United Kingdom,6679.97,14,3469,477.14,2009-12-01,2011-11-23,469
17001,United Kingdom,6640.8,19,3782,349.52,2010-03-25,2011-12-09,470
13953,United Kingdom,6640.68,12,5224,553.39,2009-12-11,2011-12-02,471
14440,United Kingdom,6638.73,13,1755,510.67,2009-12-02,2011-12-01,472
13394,United Kingdom,6621.7,19,5354,348.51,2009-12-01,2011-12-08,473
12626,Germany,6620.48,9,3453,735.61,2011-01-17,2011-11-16,474
17819,United Kingdom,6612.52,12,1849,551.04,2009-12-13,2011-09-29,475
15514,United Kingdom,6598.55,18,4246,366.59,2009-12-04,2011-11-27,476
15980,United Kingdom,6593.68,7,4862,941.95,2010-06-01,2011-09-12,477
12843,United Kingdom,6588.41,30,3031,219.61,2009-12-13,2011-10-05,478
13015,United Kingdom,6586.42,11,3535,598.77,2010-04-15,2011-10-17,479
12836,United Kingdom,6585.62,15,2236,439.04,2009-12-01,2011-10-11,480
13883,United Kingdom,6560.02,15,3584,437.33,2009-12-08,2011-11-29,481
14766,United Kingdom,6556.13,11,4063,596.01,2010-06-06,2011-12-01,482
15332,Lithuania,6553.74,6,2958,1092.29,2010-07-14,2010-12-08,483
16655,United Kingdom,6548.37,13,4013,503.72,2010-01-31,2011-11-22,484
14855,United Kingdom,6520.3,7,3510,931.47,2010-04-08,2011-08-12,485
14221,United Kingdom,6517.49,17,3808,383.38,2010-04-06,2011-10-28,486
17873,United Kingdom,6515.88,18,4312,361.99,2009-12-16,2011-09-20,487
12823,United Kingdom,6501.5,18,930,361.19,2010-01-29,2011-09-26,488
17419,United Kingdom,6500.52,18,3087,361.14,2010-01-25,2011-11-28,489
18061,United Kingdom,6488.97,28,3607,231.75,2009-12-04,2011-11-18,490
13317,United Kingdom,6486.09,19,3149,341.37,2009-12-13,2011-10-04,491
14154,United Kingdom,6460.7,8,3222,807.59,2010-01-13,2011-04-14,492
16940,United Kingdom,6427.66,8,4503,803.46,2009-12-08,2011-10-18,493
15673,United Kingdom,6414.79,9,3361,712.75,2010-02-22,2011-09-12,494
12656,France,6407.83,8,2860,800.98,2010-05-26,2011-11-22,495
14390,United Kingdom,6399.83,13,2910,492.29,2010-10-10,2011-11-29,496
18094,United Kingdom,6391.52,13,4164,491.66,2010-01-07,2011-09-19,497
12406,Denmark,6390.36,5,3416,1278.07,2010-01-11,2011-11-17,498
12356,Portugal,6373.68,6,3417,1062.28,2010-10-11,2011-11-17,499
12484,Spain,6370.15,12,3271,530.85,2010-01-27,2011-11-07,500
14227,United Kingdom,6368.71,15,4048,424.58,2010-02-08,2011-11-13,501
13230,United Kingdom,6360.78,30,3635,212.03,2010-03-18,2011-12-05,502
13590,United Kingdom,6349.59,18,5276,352.75,2009-12-01,2011-11-28,503
16710,United Kingdom,6349.09,22,4399,288.6,2009-12-04,2011-11-20,504
17799,United Kingdom,6341.89,20,3707,317.09,2009-12-13,2011-11-17,505
18245,United Kingdom,6324.98,20,5098,316.25,2010-03-08,2011-12-02,506
14180,United Kingdom,6319.25,33,878,191.49,2010-06-09,2011-11-29,507
13654,United Kingdom,6308.0,11,4762,573.45,2009-12-02,2011-10-27,508
15480,Malta,6279.0,5,1852,1255.8,2010-02-01,2011-08-15,509
13136,United Kingdom,6274.56,13,3109,482.66,2009-12-08,2011-10-14,510
13615,United Kingdom,6272.53,8,2910,784.07,2010-01-28,2011-01-25,511
14534,United Kingdom,6271.11,26,2856,241.2,2010-03-15,2011-12-07,512
16735,United Kingdom,6270.56,14,4281,447.9,2009-12-08,2011-09-22,513
13334,United Kingdom,6263.75,5,3227,1252.75,2010-02-25,2011-09-18,514
14004,United Kingdom,6258.45,11,3425,568.95,2010-09-30,2011-10-27,515
15369,United Kingdom,6251.26,11,3288,568.3,2009-12-08,2010-08-04,516
12497,Germany,6248.5,3,5685,2082.83,2010-03-05,2011-09-19,517
16156,United Kingdom,6218.18,20,3240,310.91,2009-12-02,2011-12-01,518
14530,United Kingdom,6197.4,16,3014,387.34,2010-01-21,2011-11-14,519
16103,United Kingdom,6191.71,22,2639,281.44,2010-01-08,2011-12-02,520
14907,United Kingdom,6165.79,16,2817,385.36,2010-04-16,2011-12-06,521
14852,United Kingdom,6147.18,18,4371,341.51,2010-03-05,2011-10-12,522
17669,United Kingdom,6142.35,10,3505,614.24,2010-04-01,2011-10-28,523
13266,United Kingdom,6135.04,19,6837,322.9,2009-12-17,2011-11-28,524
13935,United Kingdom,6116.92,3,2252,2038.97,2010-02-25,2010-04-22,525
17509,United Kingdom,6115.14,8,3534,764.39,2011-10-07,2011-10-13,526
14560,United Kingdom,6114.03,44,4580,138.96,2009-12-02,2011-12-02,527
18178,United Kingdom,6103.74,11,3850,554.89,2010-02-18,2011-08-03,528
16954,United Kingdom,6081.88,20,4086,304.09,2010-01-18,2011-12-09,529
12664,Finland,6070.04,11,1495,551.82,2009-12-13,2011-12-01,530
17625,United Kingdom,6067.8,8,3551,758.48,2009-12-15,2011-11-21,531
12835,United Kingdom,6043.31,41,2357,147.4,2009-12-03,2010-10-08,532
14535,United Kingdom,6030.73,9,3240,670.08,2010-02-24,2011-10-10,533
17644,United Kingdom,6028.6,20,3469,301.43,2010-02-16,2011-12-08,534
13658,United Kingdom,6025.5,9,2171,669.5,2010-02-05,2011-11-30,535
15372,United Kingdom,6017.06,8,6410,752.13,2010-02-14,2011-07-25,536
15202,United Kingdom,6001.49,3,3,2000.5,2010-10-15,2010-10-15,537
15755,United Kingdom,5993.12,17,4034,352.54,2009-12-04,2011-11-29,538
14105,United Kingdom,5988.83,5,3534,1197.77,2009-12-18,2011-04-14,539
17457,United Kingdom,5984.81,14,2695,427.49,2009-12-07,2011-08-05,540
17491,United Kingdom,5981.07,17,3630,351.83,2010-04-28,2011-12-08,541
15785,United Kingdom,5969.93,16,4479,373.12,2009-12-15,2011-11-07,542
14918,United Kingdom,5955.81,9,2551,661.76,2010-04-08,2011-08-16,543
12500,Germany,5955.21,19,3377,313.43,2010-02-04,2011-11-16,544
14257,United Kingdom,5954.45,9,3332,661.61,2010-03-01,2011-10-06,545
17685,United Kingdom,5943.17,12,3854,495.26,2010-02-11,2011-11-23,546
15971,United Kingdom,5902.83,18,2251,327.94,2009-12-08,2011-11-22,547
16011,United Kingdom,5880.46,29,3471,202.77,2009-12-01,2011-12-01,548
12455,Spain,5879.95,10,3302,588.0,2009-12-18,2011-09-27,549
18065,United Kingdom,5866.63,29,2265,202.3,2009-12-09,2011-12-04,550
14210,United Kingdom,5861.52,16,2604,366.35,2010-01-06,2011-08-26,551
17146,United Kingdom,5860.24,13,2192,450.79,2010-02-02,2011-08-26,552
14112,United Kingdom,5834.59,13,3539,448.81,2010-02-23,2011-11-17,553
14189,United Kingdom,5814.39,16,4646,363.4,2010-11-16,2011-12-07,554
13769,United Kingdom,5800.42,20,2574,290.02,2009-12-16,2011-12-07,555
12910,United Kingdom,5796.52,13,3632,445.89,2010-03-28,2011-11-16,556
17069,United Kingdom,5794.28,14,3333,413.88,2009-12-03,2011-11-11,557
18075,United Kingdom,5783.29,20,3281,289.16,2010-07-29,2011-11-16,558
17672,United Kingdom,5778.63,7,2758,825.52,2010-01-26,2011-10-20,559
15485,United Kingdom,5771.51,7,2594,824.5,2009-12-01,2011-11-09,560
14099,United Kingdom,5765.71,20,3670,288.29,2009-12-10,2011-11-23,561
17863,United Kingdom,5745.2,12,4952,478.77,2010-02-25,2011-10-11,562
16316,United Kingdom,5744.91,13,3057,441.92,2010-08-03,2011-10-06,563
12615,France,5740.98,8,3317,717.62,2010-03-18,2011-12-07,564
13771,United Kingdom,5728.82,9,3140,636.54,2010-02-25,2011-10-06,565
16458,United Kingdom,5715.34,30,3406,190.51,2010-05-26,2011-12-07,566
13870,United Kingdom,5712.08,15,3449,380.81,2010-02-08,2011-12-07,567
16409,United Kingdom,5709.04,12,3706,475.75,2009-12-13,2011-11-03,568
16607,United Kingdom,5706.87,25,4436,228.27,2010-04-29,2011-11-22,569
16279,United Kingdom,5705.08,9,3691,633.9,2010-04-22,2011-11-18,570
17651,United Kingdom,5703.52,16,4086,356.47,2010-07-01,2011-11-28,571
13157,United Kingdom,5687.36,9,4762,631.93,2010-03-08,2011-10-21,572
12727,France,5679.53,10,2832,567.95,2010-02-23,2011-11-29,573
12633,Germany,5678.16,7,3238,811.17,2010-07-02,2011-10-12,574
13901,United Kingdom,5676.34,15,3344,378.42,2010-01-05,2011-09-28,575
15628,United Kingdom,5652.26,17,3819,332.49,2009-12-13,2011-12-05,576
16200,United Kingdom,5643.45,12,3089,470.29,2009-12-02,2011-12-05,577
13722,United Kingdom,5635.41,10,3059,563.54,2010-03-03,2011-07-31,578
12347,Iceland,5633.32,8,3286,704.16,2010-10-31,2011-12-07,579
13842,United Kingdom,5629.91,18,2879,312.77,2010-02-16,2011-10-12,580
16320,Unspecified,5628.99,6,3319,938.16,2010-01-27,2011-06-20,581
14249,United Kingdom,5625.46,12,2487,468.79,2010-01-29,2010-10-25,582
18145,United Kingdom,5617.79,11,5107,510.71,2009-12-08,2011-11-27,583
14572,United Kingdom,5615.18,11,2933,510.47,2010-03-28,2011-12-06,584
16003,United Kingdom,5613.83,10,2210,561.38,2009-12-03,2011-11-10,585
16546,United Kingdom,5606.47,5,4367,1121.29,2010-09-23,2011-02-22,586
17059,United Kingdom,5602.53,9,3584,622.5,2010-01-26,2011-11-10,587
15898,United Kingdom,5596.31,25,2418,223.85,2009-12-11,2011-12-08,588
17092,United Kingdom,5594.96,11,3801,508.63,2010-02-02,2011-10-20,589
15854,United Kingdom,5583.81,21,1704,265.9,2009-12-10,2011-12-05,590
15228,United Kingdom,5580.27,6,3375,930.04,2010-07-28,2011-10-04,591
17203,United Kingdom,5575.88,10,4606,557.59,2010-11-16,2011-11-04,592
15527,United Kingdom,5575.64,23,2222,242.42,2009-12-15,2011-11-21,593
16393,United Kingdom,5561.66,23,3132,241.81,2009-12-01,2011-12-07,594
13593,United Kingdom,5523.69,14,2190,394.55,2010-03-02,2011-08-23,595
14732,United Kingdom,5517.07,19,2273,290.37,2009-12-09,2011-12-01,596
17204,United Kingdom,5504.69,9,2651,611.63,2010-06-10,2011-06-17,597
13115,United Kingdom,5494.7,10,3934,549.47,2010-04-19,2011-11-28,598
16609,United Kingdom,5493.46,7,2420,784.78,2011-04-01,2011-11-24,599
16992,United Kingdom,5476.5,13,2061,421.27,2010-02-11,2011-11-29,600
17512,United Kingdom,5467.82,18,5434,303.77,2009-12-10,2011-11-11,601
12480,Germany,5464.85,7,2952,780.69,2010-07-20,2011-11-11,602
18198,United Kingdom,5425.56,17,4074,319.15,2011-01-07,2011-12-05,603
14713,United Kingdom,5418.87,21,3456,258.04,2009-12-03,2011-11-30,604
12378,Switzerland,5416.32,2,3316,2708.16,2010-05-26,2011-08-02,605
14626,United Kingdom,5410.92,11,3135,491.9,2009-12-10,2011-11-16,606
17719,United Kingdom,5396.04,15,2466,359.74,2011-03-29,2011-11-02,607
17612,United Kingdom,5394.86,18,3521,299.71,2009-12-17,2011-10-17,608
13362,United Kingdom,5394.07,7,2481,770.58,2010-10-10,2011-11-30,609
16008,United Kingdom,5384.13,15,3273,358.94,2010-03-19,2011-11-16,610
13014,United Kingdom,5381.08,11,1979,489.19,2010-10-03,2011-11-29,611
14459,United Kingdom,5375.74,2,2303,2687.87,2010-02-26,2011-07-07,612
13495,United Kingdom,5374.26,10,2674,537.43,2009-12-07,2011-12-02,613
14081,United Kingdom,5370.1,10,3712,537.01,2009-12-10,2011-02-10,614
14442,Channel Islands,5367.02,7,1431,766.72,2010-01-18,2011-05-19,615
13975,United Kingdom,5358.84,12,3934,446.57,2010-02-02,2011-11-08,616
12362,Belgium,5356.23,11,2230,486.93,2009-12-01,2011-12-06,617
17567,United Kingdom,5356.03,9,3152,595.11,2010-09-24,2011-12-02,618
15641,United Kingdom,5345.55,12,4422,445.46,2009-12-06,2011-08-26,619
17346,United Kingdom,5323.0,26,3653,204.73,2010-04-18,2011-12-06,620
12708,Germany,5314.1,18,2521,295.23,2009-12-18,2011-11-10,621
17584,United Kingdom,5309.42,6,2464,884.9,2010-01-25,2011-12-02,622
15394,United Kingdom,5286.8,11,2372,480.62,2009-12-15,2011-11-30,623
15152,United Kingdom,5263.83,14,2994,375.99,2010-01-07,2011-11-30,624
15722,United Kingdom,5258.1,11,2283,478.01,2010-03-09,2011-11-04,625
13931,United Kingdom,5257.38,11,3488,477.94,2009-12-03,2011-09-05,626
13107,United Kingdom,5253.07,9,4316,583.67,2010-02-04,2011-10-26,627
14930,Channel Islands,5246.63,6,2199,874.44,2010-04-12,2011-08-23,628
16931,United Kingdom,5233.62,23,3463,227.55,2010-11-07,2011-12-04,629
17061,United Kingdom,5232.23,11,1526,475.66,2011-04-21,2011-09-27,630
12422,Switzerland,5231.8,17,2596,307.75,2009-12-18,2011-09-05,631
15606,United Kingdom,5230.99,17,1615,307.71,2010-03-02,2011-10-09,632
13763,United Kingdom,5217.44,3,3224,1739.15,2010-09-30,2011-10-07,633
17084,United Kingdom,5202.97,3,3292,1734.32,2010-11-08,2011-11-04,634
15812,United Kingdom,5201.47,12,3450,433.46,2009-12-15,2011-08-24,635
14546,United Kingdom,5197.9,11,2696,472.54,2009-12-06,2011-12-04,636
17213,United Kingdom,5182.3,13,2179,398.64,2009-12-15,2011-10-30,637
12510,Spain,5178.02,9,2049,575.34,2009-12-04,2011-07-20,638
15443,United Kingdom,5175.93,14,2735,369.71,2010-03-07,2011-12-08,639
15796,United Kingdom,5175.83,17,1735,304.46,2010-03-31,2011-12-08,640
17663,United Kingdom,5175.83,17,2297,304.46,2010-03-04,2011-11-14,640
12625,Germany,5164.88,4,3309,1291.22,2010-04-22,2011-05-12,641
17157,United Kingdom,5151.9,19,2092,271.15,2009-12-04,2011-12-02,642
16153,United Kingdom,5133.49,11,3693,466.68,2010-05-26,2011-10-21,643
16904,United Kingdom,5132.37,21,2809,244.4,2010-10-24,2011-12-05,644
14493,United Kingdom,5130.15,10,3183,513.01,2010-03-08,2011-12-02,645
17861,United Kingdom,5127.69,18,4574,284.87,2009-12-10,2011-12-06,646
16919,United Kingdom,5125.91,24,2425,213.58,2010-08-19,2011-07-06,647
